"token","lemma","beginIndex","endIndex","previousWord","nextWord"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99850_99854","знати","99850","99854","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99847_99849","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99855_99857"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9991_9992","у","9991","9992","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9984_9990","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9993_9996"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99855_99857","да","99855","99857","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99850_99854","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99858_99860"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99858_99860","тај","99858","99860","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99855_99857","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99861_99865"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99861_99865","тако","99861","99865","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99858_99860","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99866_99870"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99866_99870","морати","99866","99870","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99861_99865","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99871_99875"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99884_99890","здраво","99884","99890","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99881_99883","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99891_99899"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99891_99899","усиљавати","99891","99899","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99884_99890","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99900_99903"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99900_99903","тај","99900","99903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99891_99899","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99904_99907"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99904_99907","што","99904","99907","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99900_99903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99908_99910"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99908_99910","јесам","99908","99910","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99904_99907","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99911_99916"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99911_99916","морати","99911","99916","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99908_99910","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99917_99919"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99917_99919","на","99917","99919","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99911_99916","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99920_99924"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99920_99924","сав","99920","99924","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99917_99919","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99925_99929"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9993_9996","тај","9993","9996","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9991_9992","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9997_10000"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99925_99929","лице","99925","99929","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99920_99924","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99930_99936"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99930_99936","носити","99930","99936","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99925_99929","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99937_99946"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99937_99946","притворан","99937","99946","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99930_99936","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99947_99955"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99947_99955","изражај","99947","99955","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99937_99946","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99956_99962"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99956_99962","весеље","99956","99962","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99947_99955","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99963_99964"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99963_99964","и","99963","99964","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99956_99962","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99965_99975"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99965_99975","унутрашњи","99965","99975","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99963_99964","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99976_99987"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99976_99987","задовољство","99976","99987","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99965_99975","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99987_99988"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99989_99991","ал","99989","99991","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99987_99988","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99992_99993"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99994_99996","он","99994","99996","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99992_99993","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99997_99999"
